IIN	Type	Name	Length
540182	Mastercard	IWAGIN CREDIT SERVICE CO., LTD	16
540183	Mastercard	EASTERN FINANCIAL FLORIDA CREDIT UNION	16
540184	Mastercard	CITIBANK USA, N.A.	16
540188	Mastercard	CITIBANK USA, N.A., GCB SINGAPORE	16
540189	Mastercard	OSAKA CARD SERVICE CO., LTD.	16
540190	Mastercard	BANQUE MAROCAINE DU COMMERCE EXTERIEUR	16
540191	Mastercard	UNITED OVERSEAS BANK, LTD.	16
540192	Mastercard	GUARANTY BANK & TRUST CO.	16
540193	Mastercard	BANK OF AMERICA, N.A.	16
540194	Mastercard	BANCA NAZIONALE DEL LAVORO SPA	16
540195	Mastercard	FIRST NATIONAL BANK OF OMAHA	16
540197	Mastercard	FIFTH THIRD PROCESSING SOLUTIONS, INC	16
540202	Mastercard	KIYO CARD CO., LTD.	16
540203	Mastercard	BANK OF AMERICA, N.A.	16
540204	Mastercard	CITIBANK USA, N.A. HONGKONG	16
540206	Mastercard	YAPI VE KREDI BANKASI A.S.	16
540207	Mastercard	BANK OF NEW ZEALAND	16
540209	Mastercard	BANCO DE OCCIDENTE, S.A.	16
540210	Mastercard	BANK OF THE WEST	16
540211	Mastercard	VUI I CO., LTD.	16
540212	Mastercard	AOGIN CREDIT CARD CO.	16
540213	Mastercard	NANTO CARD SERVICE CO., LTD	16
540214	Mastercard	BARCLAYS BANK OF ZIMBABWE LTD.	16
540215	Mastercard	AUSTRALIA & NEW ZEALAND BANKING GROUP LIMITED	16
540216	Mastercard	BUMIPUTRA-COMMERCE BANK BERHAD	16
540217	Mastercard	BUMIPUTRA-COMMERCE BANK BERHAD	16
540218	Mastercard	SOCIETE MONETIQUE-TUNISIE	16
540219	Mastercard	FIFTH THIRD PROCESSING SOLUTIONS, INC	16
540221	Mastercard	ANZ BANKING GROUP (NEW ZEALAND) LTD.	16
540223	Mastercard	WESTPAC BANKING CORPORATION	16
540224	Mastercard	WESTPAC BANKING CORPORATION	16
540225	Mastercard	DAH SING BANK LTD.	16
540226	Mastercard	TURKIYE GARANTI BANKASI A.S.	16
540227	Mastercard	TURKIYE GARANTI BANKASI A.S.	16
540229	Mastercard	BANK POLSKA KASA OPIEKI S.A. - (BANK PEKAO S.A.)	16
540230	Mastercard	SOCIETE MONETIQUE-TUNISIE	16
540232	Mastercard	CAJA DE AHORROS Y MONTE DE PIEDAD DE MADRID	16
540235	Mastercard	U.S. Bank N.A. ND	16
540236	Mastercard	SAUDI BRITISH BANK	16
540240	Mastercard	AMERICAN STATE BANK	16
540245	Mastercard	BANCO BILBAO VIZCAYA ARGENTARIA BRASIL S.A.	16
540246	Mastercard	CREDOMATIC LATINO AMERICANA	16
540249	Mastercard	BAC FINANCIAL CORPORATION	16
540250	Mastercard	HOUSEHOLD BANK, FEDERAL SAVINGS BANK	16
540254	Mastercard	HONGKONG & SHANGHAI BANKING CORPORATION, LTD.	16
540256	Mastercard	CITIBANK USA, N.A. BERHAD	16
540257	Mastercard	INFIBANK	16
540259	Mastercard	HONGKONG & SHANGHAI BANKING CORPORATION, LTD.	16
540260	Mastercard	CREDOMATIC LATINO AMERICANA	16
540261	Mastercard	GULF BANK K.S.C.	16
540269	Mastercard	BANCO ATLANTICO, S.A.	16
540271	Mastercard	AMERICAN STATE BANK	16
540272	Mastercard	JP MORGAN CHASE BANK, N.A.	16
540273	Mastercard	CREDIMAX	16
540274	Mastercard	WING HANG BANK LIMITED	16
540275	Mastercard	STANDARD CHARTERED BANK	16
540277	Mastercard	BANQUE DE L'UNION HAITIENNE, S.A.	16
540278	Mastercard	BARCLAYS BANK DELAWARE	16
540279	Mastercard	FIFTH THIRD PROCESSING SOLUTIONS, INC	16
540280	Mastercard	FIFTH THIRD PROCESSING SOLUTIONS, INC	16
540281	Mastercard	BANK OF KUWAIT & THE MIDDLE EAST, K.S.C.	16
540282	Mastercard	ICICI BANK LIMITED	16
540283	Mastercard	JP MORGAN CHASE BANK, N.A.	16
540284	Mastercard	PAMUKBANK T.A.S.	16
540285	Mastercard	BANCARD, S.A.	16
540289	Mastercard	PEOPLE'S BANK	16
540290	Mastercard	WING HANG BANK LIMITED	16
540291	Mastercard	CREDITO, S.A.	16
540292	Mastercard	YACHIYO BANK CREDIT SERVICE CO., LTD	16
540296	Mastercard	VSEOBECNA UVEROVA BANKA, A.S.	16
540297	Mastercard	BOC CREDIT CARD (INTERNATIONAL) LTD.	16
540298	Mastercard	KOMERCNI BANKA, A.S.	16
540299	Mastercard	KOMERCNI BANKA, A.S.	16
540301	Mastercard	BANK OF AMERICA, N.A.	16
540302	Mastercard	CITIBANK USA, N.A.	16
540304	Mastercard	BANK OF AMERICA, N.A.	16
540305	Mastercard	BANK OF AMERICA, N.A.	16
540306	Mastercard	BANK OF AMERICA, N.A.	16
540308	Mastercard	BANK OF AMERICA, N.A.	16
540310	Mastercard	CU COOPERATIVE SYSTEMS	16
540311	Mastercard	CU COOPERATIVE SYSTEMS	16
540313	Mastercard	FARMERS & MERCHANTS BANK OF LONG BEACH	16
540314	Mastercard	WESTERN STATES BANKCARD ASSOCIATION	16
540315	Mastercard	FINANCIAL PARTNERS CREDIT UNION	16
540317	Mastercard	NYCE PAYMENTS NETWORK, LLC	16
540319	Mastercard	ZIONS FIRST NATIONAL BANK	16
540322	Mastercard	KEYBANK N.A.	16
540323	Mastercard	STAR SYSTEMS, INC	16
540324	Mastercard	BANK OF THE WEST	16
540325	Mastercard	JP MORGAN CHASE BANK, N.A.	16
540326	Mastercard	JP MORGAN CHASE BANK, N.A.	16
540327	Mastercard	LANSING AUTOMAKERS FEDERAL CREDIT UNION	16
540377	Mastercard	BANK OF AMERICA, N.A.	16
540378	Mastercard	BANK OF AMERICA, N.A.	16
540380	Mastercard	FIFTH THIRD PROCESSING SOLUTIONS, INC	16
540381	Mastercard	BANK OF AMERICA, N.A.	16
540400	Mastercard	GRAND COMMERCIAL BANK	16
540404	Mastercard	FIRST HAWAIIAN BANK	16
540405	Mastercard	JP MORGAN CHASE BANK, N.A.	16
540410	Mastercard	ALLIED IRISH BANK, PLC	16
540411	Mastercard	OHIO SAVINGS BANK	16
540412	Mastercard	RBC CENTURA BANK	16
540414	Mastercard	YAPI VE KREDI BANKASI A.S.	16
540416	Mastercard	MERITA BANK LTD.	16
540417	Mastercard	INDEPENDENT BANKERS' BANK	16
540418	Mastercard	NEWPORT NEWS SHIPBUILDING EMPLOYEES CREDIT UNION	16
540419	Mastercard	HSBC BANK USA, N.A.	16
540420	Mastercard	HSBC BANK USA, N.A.	16
540421	Mastercard	HSBC BANK USA, N.A.	16
540422	Mastercard	HSBC BANK USA, N.A.	16
540423	Mastercard	HSBC BANK USA, N.A.	16
540424	Mastercard	HSBC BANK USA, N.A.	16
540425	Mastercard	HSBC BANK USA, N.A.	16
540426	Mastercard	HSBC BANK USA, N.A.	16
540430	Mastercard	KRUNGSRIAYUDHYA CARD CO. LTD.	16
540432	Mastercard	CITIBANK USA, N.A.	16
540435	Mastercard	TURKIYE HALK BANKASI A.S.	16
540436	Mastercard	LLOYDS TSB BANK PLC.	16
540437	Mastercard	LLOYDS TSB BANK PLC.	16
540438	Mastercard	LLOYDS TSB BANK PLC.	16
540439	Mastercard	LLOYDS TSB BANK PLC.	16
540440	Mastercard	LLOYDS TSB BANK PLC.	16
540441	Mastercard	LLOYDS TSB BANK PLC.	16
540442	Mastercard	LLOYDS TSB BANK PLC.	16
540443	Mastercard	EUROPAY (SWITZERLAND) S.A.	16
540444	Mastercard	EUROPAY (SWITZERLAND) S.A.	16
540445	Mastercard	EUROPAY (SWITZERLAND) S.A.	16
540446	Mastercard	EUROPAY (SWITZERLAND) S.A.	16
540447	Mastercard	EUROPAY (SWITZERLAND) S.A.	16
540448	Mastercard	EUROPAY (SWITZERLAND) S.A.	16
540452	Mastercard	CESKOSLOVENSKA OBCHODNI BANKA, A.S.	16
540453	Mastercard	CLYDESDALE BANK PLC.	16
540453	Mastercard	NATIONAL AUSTRALIA GROUP EUROPE LIMITED	16
540454	Mastercard	NATIONAL AUSTRALIA GROUP EUROPE LIMITED	16
540455	Mastercard	NATIONAL AUSTRALIA GROUP EUROPE LIMITED	16
540459	Mastercard	ALLIED IRISH BANK, PLC	16
540460	Mastercard	STANDARD CHARTERED BANK	16
540461	Mastercard	STANDARD CHARTERED BANK	16
540462	Mastercard	PT. LIPPOBANK	16
540463	Mastercard	LLOYDS TSB BANK PLC.	16
540467	Mastercard	BANCO POPULAR ESPANOL, S.A.	16
540468	Mastercard	PT. LIPPOBANK	16
540469	Mastercard	PT. LIPPOBANK	16
540474	Mastercard	KRUNGSRIAYUDHYA CARD CO. LTD.	16
540475	Mastercard	BANCO SANTIAGO	16
540476	Mastercard	BANCO DE A. EDWARDS	16
540477	Mastercard	BANCO SANTIAGO	16
540478	Mastercard	STANDARD CHARTERED BANK MALAYSIA BERHAD	16
540479	Mastercard	STANDARD CHARTERED BANK	16
540480	Mastercard	STANDARD CHARTERED BANK	16
540482	Mastercard	BANK OF WESTERN AUSTRALIA LTD.	16
540483	Mastercard	GE CAPITAL BANK A.S.	16
540484	Mastercard	SOCIETE MONETIQUE-TUNISIE	16
540486	Mastercard	LG CARD CO., LTD.	16
540488	Mastercard	THAI FARMERS BANK PUBLIC COMPANY LIMITED	16
540490	Mastercard	CREDIT SUISSE - STANDART	16
540490	Mastercard	EUROPAY (SWITZERLAND) S.A.	16
540491	Mastercard	BANCO SANTIAGO	16
540492	Mastercard	SIAM COMMERCIAL BANK PUBLIC COMPANY LIMITED	16
540494	Mastercard	BANCO GENERAL S.A.	16
540495	Mastercard	SOCIEDAD ESPANOLA DE MEDIOS DE PAGOS (SEMP)	16
540496	Mastercard	BANCO COOPERATIVO DE PUERTO RICO	16
540497	Mastercard	KOREA EXCHANGE BANK CREDIT SERVICE CO., LTD.	16
540498	Mastercard	WAFABANK	16
540501	Mastercard	JP MORGAN CHASE BANK, N.A.	16
540506	Mastercard	BANK OF KAOHSIUNG	16
540507	Mastercard	MISSION FEDERAL CREDIT UNION	16
540509	Mastercard	BANK OF AMERICA, N.A.	16
540510	Mastercard	WELLS FARGO BANK, N.A.	16
540512	Mastercard	JP MORGAN CHASE BANK, N.A., MICHIGAN	16
540513	Mastercard	BANK OF AMERICA, N.A.	16
540514	Mastercard	JP MORGAN CHASE BANK, N.A.	16
540515	Mastercard	COMMERCE BANK, N.A.	16
540519	Mastercard	MFC FIRST NATIONAL BANK	16
540521	Mastercard	BANK OF AMERICA, N.A.	16
540523	Mastercard	BANCO DEL ESTADO DE CHILE	16
540524	Mastercard	NATIONAL CITY BANK	16
540525	Mastercard	JP MORGAN CHASE BANK, N.A.	16
540526	Mastercard	COMERICA BANK	16
540527	Mastercard	COMERICA BANK	16
540528	Mastercard	HYUNDAI CARD CO. LTD.	16
540531	Mastercard	FLEET BANK	16
540534	Mastercard	JP MORGAN CHASE BANK, N.A.	16
540535	Mastercard	FINANCIAL PARTNERS CREDIT UNION	16
540539	Mastercard	JP MORGAN CHASE BANK, N.A.	16
540540	Mastercard	JP MORGAN CHASE BANK, N.A.	16
540541	Mastercard	CITIBANK USA, N.A.	16
540542	Mastercard	CENTRAL TRUST BANK	16
540548	Mastercard	NATIONAL BANK OF CANADA	16
540551	Mastercard	FINANCIAL PARTNERS CREDIT UNION	16
540553	Mastercard	CITIBANK USA, N.A.	16
540554	Mastercard	CITIBANK USA, N.A.	16
540555	Mastercard	JP MORGAN CHASE BANK, N.A.-JP MORGAN CHASE BANK, N.A.	16
540556	Mastercard	EURO KARTENSYSTEME EUROCARD UND EUROCHEQUE GMBH	16
540561	Mastercard	FIRST NATIONAL BANK OF ANCHORAGE	16
540562	Mastercard	JP MORGAN CHASE BANK, N.A.	16
540568	Mastercard	JP MORGAN CHASE BANK, N.A.	16
540569	Mastercard	FIRST NATIONAL BANK OF OMAHA	16
540570	Mastercard	FIRST CITIZENS BANK & TRUST COMPANY	16
540571	Mastercard	DEVELOPMENT BANK OF SINGAPORE LIMITED	16
540574	Mastercard	FIRST HAWAIIAN BANK	16
540575	Mastercard	JP MORGAN CHASE BANK, N.A.	16
540576	Mastercard	FIFTH THIRD BANK	16
540578	Mastercard	LASALLE BANK, FEDERAL SAVINGS BANK	16
540580	Mastercard	HSBC BANK USA, N.A.	16
540582	Mastercard	BANK OF AMERICA, N.A.	16
540592	Mastercard	GE CAPITAL FINANCIAL INC	16
540594	Mastercard	GE CAPITAL FINANCIAL INC	16
540595	Mastercard	MELLON BANK, N.A.	16
540596	Mastercard	GE CAPITAL FINANCIAL INC	16
540597	Mastercard	WELLS FARGO	16
540598	Mastercard	CITIBANK USA, N.A.	16
540600	Mastercard	SKB BANKA D.D.	16
540601	Mastercard	CITICORP CARD SERVICES, INC	16
540602	Mastercard	PUBLIC BANK BERHAD	16
540604	Mastercard	KRUNG THAI BANK PUBLIC COMPANY LIMITED	16
540605	Mastercard	KRUNG THAI BANK PUBLIC COMPANY LIMITED	16
540606	Mastercard	BANQUE MISR	16
540607	Mastercard	BANQUE MISR	16
540609	Mastercard	EURO KARTENSYSTEME EUROCARD UND EUROCHEQUE GMBH	16
540610	Mastercard	BANK OF INDIA	16
540611	Mastercard	JORDAN NATIONAL BANK PLC	16
540612	Mastercard	JORDAN NATIONAL BANK PLC	16
540613	Mastercard	NATIONAL COMMERCIAL BANK	16
540620	Mastercard	INTER-EUROPA BANK RT.	16
540621	Mastercard	CITIBANK USA, N.A. LIMITED	16
540623	Mastercard	UNICREDIT BANK HUNGARY ZRT. - STANDART	16
540624	Mastercard	IOWA LEAGUE CORPORATE CENTRAL CREDIT UNION	16
540625	Mastercard	BANCO DE OCCIDENTE, S.A.	16
540627	Mastercard	COLUMBUS BANK & TRUST COMPANY	16
540628	Mastercard	BANCO PROVINCIAL S.A.C.A.	16
540629	Mastercard	BANK OF AMERICA, N.A.	16
540630	Mastercard	SAMPATH BANK LIMITED	16
540631	Mastercard	BANK OF AMERICA, N.A.	16
540632	Mastercard	BANQUE MISR	16
540633	Mastercard	HSBC BANK USA, N.A.	16
540636	Mastercard	RAIFFEISEN BANK LTD.	16
540639	Mastercard	SWISS AMERICAN BANK LTD.	16
540641	Mastercard	TAISHIN INTERNATIONAL BANK	16
540642	Mastercard	FIRST COMMUNITY BANK & TRUST, N.A.	16
540645	Mastercard	UNIBANCO-UNIAO DE BANCOS BRASILEIROS, S.A.	16
540646	Mastercard	UNIBANCO-UNIAO DE BANCOS BRASILEIROS, S.A.	16
540651	Mastercard	COMMERCIAL BANK OF QATAR LTD.	16
540652	Mastercard	BANCO POPULAR DE PUERTO RICO	16
540653	Mastercard	TRUSTMARK NATIONAL BANK	16
540654	Mastercard	COMPAGNIE BANCAIRE DE L'AFRIQUE OCCIDENTALE	16
540656	Mastercard	SECURITY SERVICE FEDERAL CREDIT UNION	16
540657	Mastercard	BAXTER CREDIT UNION	16
540658	Mastercard	TORRANCE FEDERAL CREDIT UNION	16
540659	Mastercard	CREDIT UNION CARD SERVICES, INC	16
540661	Mastercard	BANCO DE A. EDWARDS	16
540662	Mastercard	BANK OF STANLY	16
540663	Mastercard	ERIE SCHOOL EMPLOYEES FEDERAL CREDIT UNION	16
540664	Mastercard	BANK OF TIDEWATER	16
540665	Mastercard	BANK OF AMERICA, N.A.	16
540666	Mastercard	CYPRUS POPULAR BANK LTD.	16
540667	Mastercard	TURKIYE IS BANKASI A.S.	16
540668	Mastercard	TURKIYE IS BANKASI A.S.	16
540671	Mastercard	CREDOMATIC DEL ISTMO, S.A.	16
540672	Mastercard	NETWORK INTERNATIONAL LLC	16
540673	Mastercard	ROYAL BANK OF TRINIDAD & TOBAGO LTD.	16
540675	Mastercard	BANCARD, S.A.	16
540676	Mastercard	HERITAGE BANK	16
540677	Mastercard	CREDIT UNION CARD SERVICES, INC	16
540678	Mastercard	FIRST CITIZENS BANK & TRUST COMPANY	16
540679	Mastercard	EURO KARTENSYSTEME EUROCARD UND EUROCHEQUE GMBH	16
540680	Mastercard	CITIBANK USA, N.A.	16
540683	Mastercard	ARAB FINANCIAL SERVICES COMPANY (E.C.)	16
540684	Mastercard	SOUTH CAROLINA FEDERAL CREDIT UNION	16
540685	Mastercard	SOUTH CAROLINA FEDERAL CREDIT UNION	16
540686	Mastercard	ICBA BANCARD, INC	16
540690	Mastercard	REDEBAN MULTICOLOR S.A.	16
540691	Mastercard	CORPORACION NACIONAL DE AHORRO Y VIVIENDA CONAVI	16
540692	Mastercard	BANCO DAVIVIENDA, S.A.	16
540693	Mastercard	REDEBAN MULTICOLOR S.A.	16
540694	Mastercard	REDEBAN MULTICOLOR S.A.	16
540695	Mastercard	REDEBAN MULTICOLOR S.A.	16
540696	Mastercard	REDEBAN MULTICOLOR S.A.	16
540698	Mastercard	CREDOMATIC DEL ISTMO, S.A.	16
540699	Mastercard	REDEBAN MULTICOLOR S.A.	16
540701	Mastercard	BOC CREDIT CARD (INTERNATIONAL) LTD.	16
540703	Mastercard	BANCO POPULAR ESPANOL, S.A.	16
540704	Mastercard	HSBC BANK USA, N.A.	16
540706	Mastercard	BANCA NAZIONALE DEL LAVORO SPA	16
540707	Mastercard	HSBC BANK USA, N.A.	16
540708	Mastercard	ICBA BANCARD, INC	16
540710	Mastercard	LEBANON & GULF BANK S.A.L.	16
540711	Mastercard	STANDARD CHARTERED BANK	16
540712	Mastercard	YAMAGIN CREDIT CO., LTD.	16
540713	Mastercard	NEW ENGLAND BANKCARD ASSOCIATION, INC	16
540715	Mastercard	NEW ENGLAND BANKCARD ASSOCIATION, INC	16
540716	Mastercard	KRUNG THAI BANK PUBLIC COMPANY LIMITED	16
540717	Mastercard	NATIONAL COMMERCIAL BANK JAMAICA LIMITED	16
540719	Mastercard	HUNGARIAN FOREIGN TRADE BANK, LTD.	16
540720	Mastercard	HUNGARIAN FOREIGN TRADE BANK, LTD.	16
540723	Mastercard	FIFTH THIRD PROCESSING SOLUTIONS, INC	16
540724	Mastercard	FIFTH THIRD PROCESSING SOLUTIONS, INC	16
540726	Mastercard	RIZAL COMMERCIAL BANKING CORPORATION	16
540727	Mastercard	CITY NATIONAL BANK	16
540728	Mastercard	ANZ BANKING GROUP (NEW ZEALAND) LTD.	16
540729	Mastercard	NATIONAL BANK OF BAHRAIN	16
540730	Mastercard	JP MORGAN CHASE BANK, N.A.	16
540731	Mastercard	PT. BANK DANAMON	16
540732	Mastercard	FIFTH THIRD PROCESSING SOLUTIONS, INC	16
540733	Mastercard	FIRST NATIONAL BANK OF SOUTHWESTERN OHIO	16
540736	Mastercard	FIFTH THIRD PROCESSING SOLUTIONS, INC	16
540737	Mastercard	FIRST CITIZENS BANK & TRUST COMPANY OF SOUTH CAROLINA	16
540740	Mastercard	AMALGAMATED BANK OF CHICAGO	16
540741	Mastercard	CHITTENDEN BANK	16
540743	Mastercard	FIRST NATIONAL BANK IN BROOKINGS	16
540745	Mastercard	WESTERN STATES BANKCARD ASSOCIATION	16
540746	Mastercard	BANK POLSKA KASA OPIEKI S.A. - (BANK PEKAO S.A.)	16
540747	Mastercard	BANCO BILBAO VIZCAYA ARGENTARIA BRASIL S.A.	16
540750	Mastercard	NETWORK INTERNATIONAL LLC	16
540751	Mastercard	CITIBANK USA, N.A.	16
540752	Mastercard	MONROE BANK & TRUST	16
540754	Mastercard	HUNTINGTON NATIONAL BANK	16
540755	Mastercard	UNIBANCO-UNIAO DE BANCOS BRASILEIROS, S.A.	16
540758	Mastercard	MBNA EUROPE BANK LIMITED	16
540759	Mastercard	U.S. Bank N.A. ND	16
540760	Mastercard	UNIBANCO-UNIAO DE BANCOS BRASILEIROS, S.A.	16
540762	Mastercard	FIRST NATIONAL BANK OF FREMONT	16
540763	Mastercard	F & M BANK - WINCHESTER	16
540764	Mastercard	FIRST CITIZENS BANK & TRUST COMPANY	16
540765	Mastercard	MFC FIRST NATIONAL BANK	16
540766	Mastercard	NORTHWEST BANK & TRUST COMPANY	16
540768	Mastercard	HORIZON BANK, N.A.	16
540769	Mastercard	NORTHWEST BANK & TRUST COMPANY	16
540770	Mastercard	1ST FINANCIAL BANK USA	16
540774	Mastercard	JOINT STOCK COMMERCIAL BANK RABITABANK	16
540775	Mastercard	CREDITO, S.A.	16
540778	Mastercard	BANK OF AMERICA, N.A.	16
540779	Mastercard	BANK OF AMERICA, N.A.	16
540780	Mastercard	EUROPAY (SWITZERLAND) S.A.	16
540782	Mastercard	BANCO DE A. EDWARDS	16
540783	Mastercard	BANK OF AMERICA, N.A.	16
540784	Mastercard	BANK OF AMERICA, N.A.	16
540786	Mastercard	METROBANK, N.A.	16
540787	Mastercard	BANQUE MISR	16
540788	Mastercard	CREDIT UNION CARD SERVICES, INC	16
540789	Mastercard	HSBC BANK USA, N.A.	16
540790	Mastercard	HSBC BANK USA, N.A.	16
540791	Mastercard	HSBC BANK USA, N.A.	16
540792	Mastercard	HSBC BANK USA, N.A.	16
540793	Mastercard	BANK OF AMERICA, N.A.	16
540794	Mastercard	BANK OF AMERICA, N.A.	16
540795	Mastercard	DAH SING BANK LTD.	16
540796	Mastercard	UNITED OVERSEAS BANK (MALAYSIA) BERHAD	16
540798	Mastercard	JP MORGAN CHASE BANK, N.A.	16
540800	Mastercard	BRANCH BANKING & TRUST COMPANY	16
540801	Mastercard	HSBC BANK USA, N.A.	16
540802	Mastercard	BRANCH BANKING & TRUST COMPANY	16
540803	Mastercard	BANCORPSOUTH BANK	16
540804	Mastercard	DAO HENG BANK LIMITED	16
540805	Mastercard	CITIBANK USA, N.A., TAIWAN	16
540806	Mastercard	HANG SENG BANK LIMITED	16
540807	Mastercard	INTERNATIONAL BANK OF TAIPEI	16
540809	Mastercard	UNITED BANK	16
540810	Mastercard	JP MORGAN CHASE BANK, N.A.	16
540811	Mastercard	JP MORGAN CHASE BANK, N.A.	16
540812	Mastercard	BANK OF AMERICA, N.A.	16
540813	Mastercard	BANK OF AMERICA, N.A.	16
540815	Mastercard	VALLEY NATIONAL BANK	16
540816	Mastercard	ICBA BANCARD, INC	16
540817	Mastercard	IOWA LEAGUE CORPORATE CENTRAL CREDIT UNION	16
540818	Mastercard	ICBA BANCARD, INC	16
540820	Mastercard	BANK OF EAST ASIA, LTD.	16
540821	Mastercard	UNION BANK	16
540822	Mastercard	COMMERCIAL FEDERAL BANK, A FEDERAL SAVINGS BANK	16
540823	Mastercard	BANK OF AMERICA, N.A.	16
540824	Mastercard	FIRST TENNESSEE BANK, N.A.	16
540826	Mastercard	BANCO SANTANDER	16
540827	Mastercard	BANK OF AMERICA, N.A.	16
540828	Mastercard	CITIBANK USA, N.A.	16
540829	Mastercard	CHINATRUST COMMERCIAL BANK LTD.	16
540830	Mastercard	WASHINGTON TRUST BANK	16
540831	Mastercard	CREDIT UNION CARD SERVICES, INC	16
540831	Mastercard	JP MORGAN CHASE BANK, N.A.	16
540832	Mastercard	FIFTH THIRD PROCESSING SOLUTIONS, INC	16
540833	Mastercard	FIFTH THIRD PROCESSING SOLUTIONS, INC	16
540834	Mastercard	BANCO DOMINICANO DEL PROGRESO, S.A.	16
540835	Mastercard	ASIA TRUST & INVESTMENT CORPORATION	16
540836	Mastercard	CHINFON COMMERCIAL BANK	16
540838	Mastercard	BOC CREDIT CARD (INTERNATIONAL) LTD.	16
540839	Mastercard	5 STAR BANK	16
540840	Mastercard	FIRSTBANK OF COLORADO, N.A.	16
540841	Mastercard	BANCO SANTIAGO	16
540842	Mastercard	CATHAY UNITED BANK CO. LTD.	16
540843	Mastercard	AETNA SINOPAC CREDIT CARD CO. LTD.	16
540844	Mastercard	JOINT STOCK COMMERCIAL BANK RABITABANK	16
540847	Mastercard	BANC ONE POINT-OF-SALE SERVICES CORPORATION	16
540848	Mastercard	JP MORGAN CHASE BANK, N.A.	16
540849	Mastercard	CREDIT UNION CARD SERVICES, INC	16
540850	Mastercard	CROSS COUNTRY BANK	16
540851	Mastercard	BANK OF AMERICA, N.A.	16
540852	Mastercard	BANK OF AMERICA, N.A.	16
540853	Mastercard	SHANGHAI COMMERCIAL & SAVINGS BANK, LTD.	16
540855	Mastercard	CITIBANK USA, N.A.	16
540856	Mastercard	FIRST NATIONAL BANK OF OMAHA	16
540857	Mastercard	ASSOCIATED CARD SERVICES BANK, N.A.	16
540858	Mastercard	ASSOCIATED CARD SERVICES BANK, N.A.	16
540859	Mastercard	SKY BANK - MID AM REGION	16
540860	Mastercard	SOUTHEAST BANKCARD ASSOCIATION, INC	16
540864	Mastercard	AGRICULTURAL BANK OF CHINA	16
540865	Mastercard	BANCO COOPERATIVO DE PUERTO RICO	16
540866	Mastercard	BANCO COOPERATIVO DE PUERTO RICO	16
540867	Mastercard	BANCO COOPERATIVO DE PUERTO RICO	16
540868	Mastercard	BANCO COOPERATIVO DE PUERTO RICO	16
540869	Mastercard	BANCO COOPERATIVO DE PUERTO RICO	16
540870	Mastercard	BANCO COOPERATIVO DE PUERTO RICO	16
540871	Mastercard	BANCO COOPERATIVO DE PUERTO RICO	16
540872	Mastercard	BANCO COOPERATIVO DE PUERTO RICO	16
540873	Mastercard	BANCO COOPERATIVO DE PUERTO RICO	16
540874	Mastercard	BANCO COOPERATIVO DE PUERTO RICO	16
540875	Mastercard	JP MORGAN CHASE BANK, N.A.	16
540876	Mastercard	PRIMER BANCO DEL ISTMO, S.A.	16
540877	Mastercard	BANK OF CHINA	16
540878	Mastercard	BANK OF AMERICA, N.A.	16
540880	Mastercard	FIFTH THIRD BANK	16
540881	Mastercard	COMMUNITY FIRST NATIONAL BANK	16
540882	Mastercard	KEYBANK N.A.	16
540884	Mastercard	UNION BANK	16
540885	Mastercard	UNION BANK	16
540889	Mastercard	PT. BANK BALI	16
540894	Mastercard	STANDARD CHARTERED BANK	16
540895	Mastercard	PT. BANK UNIBANK TBK.	16
540896	Mastercard	BANCO DE ANDALUCIA, S.A.	16
540897	Mastercard	BANCO DE CASTILLA, S.A.	16
540898	Mastercard	BANCO DE CREDITO BALEAR, S.A.	16
540899	Mastercard	BANCO DE GALICIA	16
540900	Mastercard	BANCO DE VASCONIA, S.A.	16
540902	Mastercard	SAUDI AMERICAN BANK	16
540904	Mastercard	COMMERCIAL IMPORT-EXPORT BANK IMPEXBANK	16
540905	Mastercard	BANCO PANAMERICANO S.A.	16
540906	Mastercard	UNIVERSITY FEDERAL CREDIT UNION	16
540908	Mastercard	HSBC BANK MIDDLE EAST	16
540909	Mastercard	HSBC BANK MIDDLE EAST	16
540910	Mastercard	HSBC BANK MIDDLE EAST	16
540911	Mastercard	HSBC BANK MIDDLE EAST	16
540912	Mastercard	PT. BANK CENTRAL ASIA	16
540913	Mastercard	ADMINISTRADORA DE TARJETAS DE CREDITO, (A.T.C.), S.A.	16
540914	Mastercard	HSBC BANK MIDDLE EAST	16
540915	Mastercard	HSBC BANK MIDDLE EAST	16
540918	Mastercard	FIFTH THIRD PROCESSING SOLUTIONS, INC	16
540919	Mastercard	FIFTH THIRD PROCESSING SOLUTIONS, INC	16
540920	Mastercard	NATIONAL CITY BANK OF INDIANA	16
540923	Mastercard	YAPI VE KREDI BANKASI A.S.	16
540924	Mastercard	CITIBANK USA, N.A.	16
540926	Mastercard	KOOKMIN BANK - STANDART	16
540927	Mastercard	HERITAGE TRUST FEDERAL CREDIT UNION	16
540928	Mastercard	FIFTH THIRD PROCESSING SOLUTIONS, INC	16
540929	Mastercard	KOOKMIN CREDIT CARD CO., LTD.	16
540930	Mastercard	AL BANK AL SAUDI AL FRANSI	16
540931	Mastercard	NATIONAL CITY BANK	16
540932	Mastercard	CONSORCIO CREDICARD, C.A.	16
540933	Mastercard	WASHINGTON MUTUAL BANK	16
540934	Mastercard	TINKER FEDERAL CREDIT UNION	16
540935	Mastercard	KOOKMIN CREDIT CARD CO., LTD.	16
